sig_algo,conf_algo,payload_size_bytes,num_processes,process_idx,verify_mean_ns,verify_std_ns,verify_ci95_lo_ns,verify_ci95_hi_ns,sign_mean_ns,sign_std_ns,sign_ci95_lo_ns,sign_ci95_hi_ns,encrypt_mean_ns,encrypt_std_ns,encrypt_ci95_lo_ns,encrypt_ci95_hi_ns,decrypt_mean_ns,decrypt_std_ns,decrypt_ci95_lo_ns,decrypt_ci95_hi_ns,msg_size_bytes,throughput_mean_msg_s,throughput_std_msg_s,throughput_ci95_lo_msg_s,throughput_ci95_hi_msg_s
Ed25519,ChaCha20-Poly1305,32,6,-1,987533.30,102283.17,950931.74,1024134.86,486079.87,75012.84,459236.87,512922.87,61357.83,18088.37,54884.99,67830.67,15547.37,1987.29,14836.22,16258.51,444,651.69,57.10,631.26,672.13
Ed25519,ChaCha20-Poly1305,32,7,-1,1222025.37,130608.65,1175287.66,1268763.07,589448.27,93782.36,555888.68,623007.85,83138.07,32429.32,71533.38,94742.75,21339.17,5276.14,19451.12,23227.21,508,529.52,60.03,508.04,551.01
Ed25519,ChaCha20-Poly1305,32,8,-1,1411370.20,125285.82,1366537.24,1456203.16,663744.80,98526.67,628487.48,699002.12,93077.67,35839.81,80252.55,105902.78,24290.17,5446.79,22341.06,26239.28,572,461.40,46.51,444.76,478.04
Ed25519,ChaCha20-Poly1305,64,1,-1,0.00,0.00,0.00,0.00,83663.60,12883.43,79053.32,88273.88,10490.20,3832.14,9118.89,11861.51,0.00,0.00,0.00,0.00,156,10871.55,1550.06,10316.87,11426.24
Ed25519,ChaCha20-Poly1305,64,2,-1,200984.90,29548.60,190411.07,211558.73,158532.97,27036.22,148858.18,168207.75,19705.50,8888.86,16524.66,22886.34,2789.47,400.06,2646.31,2932.62,220,2663.70,295.54,2557.94,2769.46
Ed25519,ChaCha20-Poly1305,64,3,-1,427975.13,54034.53,408639.13,447311.14,266035.70,41933.55,251029.97,281041.43,38676.20,13754.67,33754.15,43598.25,7828.67,2217.72,7035.07,8622.27,284,1375.94,184.98,1309.74,1442.13
Ed25519,ChaCha20-Poly1305,64,4,-1,619392.57,88937.26,587566.78,651218.36,339579.97,68220.82,315167.46,363992.47,45017.03,18598.12,38361.78,51672.28,9962.20,2719.02,8989.21,10935.19,348,1007.73,131.43,960.70,1054.76
Ed25519,ChaCha20-Poly1305,64,5,-1,814071.67,107639.57,775553.34,852589.99,416388.80,68974.97,391706.43,441071.17,57815.33,25482.02,48696.71,66933.96,14001.53,4317.75,12456.45,15546.62,412,781.42,91.40,748.71,814.12
Ed25519,ChaCha20-Poly1305,64,6,-1,1018447.80,99531.81,982830.80,1054064.80,509243.57,81357.30,480130.23,538356.90,67171.73,18832.10,60432.75,73910.71,17298.47,4350.17,15741.78,18855.15,476,627.90,64.50,604.82,650.98
Ed25519,ChaCha20-Poly1305,64,7,-1,1228844.63,104665.90,1191390.42,1266298.85,596329.70,91800.37,563479.36,629180.04,80780.93,25427.03,71681.99,89879.88,21116.73,5693.44,19079.36,23154.11,540,524.65,52.31,505.93,543.37
Ed25519,ChaCha20-Poly1305,64,8,-1,1424179.57,127298.19,1378626.49,1469732.64,676798.53,88584.64,645098.93,708498.14,92749.20,32699.15,81047.96,104450.44,25291.23,6220.49,23065.26,27517.21,604,455.49,44.94,439.41,471.57
Ed25519,ChaCha20-Poly1305,128,1,-1,0.00,0.00,0.00,0.00,89612.33,15852.52,83939.58,95285.08,12986.50,6069.80,10814.45,15158.55,0.00,0.00,0.00,0.00,220,10011.98,1470.68,9485.70,10538.26
Ed25519,ChaCha20-Poly1305,128,2,-1,193498.13,10880.38,189604.64,197391.63,154556.63,11993.74,150264.73,158848.54,17844.47,3068.44,16746.44,18942.49,2997.73,668.64,2758.46,3237.00,284,2721.30,160.87,2663.73,2778.86
Ed25519,ChaCha20-Poly1305,128,3,-1,423688.73,68218.03,399277.22,448100.24,263635.03,49876.44,245786.98,281483.09,37593.30,16599.69,31653.18,43533.42,7175.43,2384.40,6322.19,8028.68,348,1402.76,214.29,1326.08,1479.44
Ed25519,ChaCha20-Poly1305,128,4,-1,611158.33,78278.72,583146.65,639170.01,330288.07,55690.08,310359.63,350216.51,43800.70,18221.01,37280.40,50321.00,11078.60,7218.02,8495.66,13661.54,412,1020.76,118.28,978.43,1063.08
Ed25519,ChaCha20-Poly1305,128,5,-1,804898.10,84607.16,774621.82,835174.38,415088.43,70016.41,390033.38,440143.49,58351.13,24135.68,49714.29,66987.98,14025.50,4923.25,12263.74,15787.26,476,784.91,84.74,754.58,815.23
Ed25519,ChaCha20-Poly1305,128,6,-1,993158.67,71707.41,967498.50,1018818.84,488410.13,59154.18,467242.08,509578.19,64541.93,24331.66,55834.96,73248.91,15912.17,2138.94,15146.76,16677.58,540,644.94,50.90,626.73,663.16
Ed25519,ChaCha20-Poly1305,128,7,-1,1492980.03,434684.25,1337430.27,1648529.79,712548.13,217088.83,634863.89,790232.37,90541.43,29605.02,79947.41,101135.45,23878.47,6742.97,21465.53,26291.41,604,464.37,117.96,422.16,506.58
Ed25519,ChaCha20-Poly1305,128,8,-1,1805276.43,551818.87,1607810.59,2002742.28,833193.37,265344.80,738240.95,928145.78,91123.43,27465.46,81295.04,100951.82,27603.67,7933.39,24764.74,30442.60,668,395.41,110.63,355.82,435.00
Ed25519,ChaCha20-Poly1305,256,1,-1,0.00,0.00,0.00,0.00,76293.87,3624.57,74996.83,77590.90,8254.93,1313.40,7784.94,8724.93,0.00,0.00,0.00,0.00,348,11851.60,497.40,11673.61,12029.59
Ed25519,ChaCha20-Poly1305,256,2,-1,194235.40,5262.30,192352.31,196118.49,161532.73,16061.89,155785.06,167280.41,19916.93,4402.60,18341.48,21492.38,3232.80,808.56,2943.46,3522.14,412,2647.16,146.09,2594.88,2699.44
Ed25519,ChaCha20-Poly1305,256,3,-1,399616.87,41230.30,384862.79,414370.94,240664.10,28321.78,230529.28,250798.92,29519.03,8254.42,26565.23,32472.84,6831.90,1774.65,6196.85,7466.95,476,1492.00,131.27,1445.03,1538.98
Ed25519,ChaCha20-Poly1305,256,4,-1,601558.43,53254.96,582501.39,620615.48,325199.07,40979.17,310534.86,339863.27,40769.53,12915.74,36147.69,45391.37,10500.27,3026.96,9417.08,11583.45,540,1032.05,91.11,999.45,1064.66
Ed25519,ChaCha20-Poly1305,256,5,-1,779121.87,42244.74,764004.78,794238.95,385118.73,21267.99,377508.08,392729.39,46578.93,7640.17,43844.93,49312.93,12260.63,890.82,11941.86,12579.41,604,819.90,41.36,805.10,834.70
Ed25519,ChaCha20-Poly1305,256,6,-1,964292.73,24465.06,955538.03,973047.44,459278.57,11692.11,455094.60,463462.53,54420.37,7841.53,51614.31,57226.42,15337.47,1930.63,14646.60,16028.33,668,670.09,17.15,663.95,676.23
Ed25519,ChaCha20-Poly1305,256,7,-1,1168779.70,36647.66,1155665.50,1181893.90,566166.03,54825.08,546547.13,585784.94,75253.60,20712.05,67841.89,82665.31,19820.30,3613.29,18527.30,21113.30,732,548.27,30.98,537.19,559.36
Ed25519,ChaCha20-Poly1305,256,8,-1,1351396.77,20196.52,1344169.53,1358624.00,635674.97,37275.92,622335.95,649013.98,78421.83,15402.51,72910.12,83933.55,22588.97,1627.89,22006.44,23171.50,796,479.40,15.02,474.02,484.77
Ed25519,ChaCha20-Poly1305,512,1,-1,0.00,0.00,0.00,0.00,78578.90,3658.47,77269.73,79888.07,8394.37,1129.85,7990.05,8798.68,0.00,0.00,0.00,0.00,604,11526.02,548.87,11329.61,11722.42
Ed25519,ChaCha20-Poly1305,512,2,-1,196234.33,6915.51,193759.65,198709.02,170632.90,26212.97,161252.71,180013.09,22181.20,7858.63,19369.02,24993.38,3262.67,416.86,3113.50,3411.84,668,2570.84,227.85,2489.30,2652.38
Ed25519,ChaCha20-Poly1305,512,3,-1,392119.20,19841.27,385019.09,399219.31,248763.13,39241.35,234720.80,262805.47,31690.10,11707.47,27500.64,35879.56,6544.80,538.95,6351.94,6737.66,732,1484.68,124.90,1439.98,1529.37
Ed25519,ChaCha20-Poly1305,512,4,-1,593046.57,34094.15,580846.13,605247.00,333942.60,39587.99,319776.22,348108.98,47078.43,26540.21,37581.14,56575.73,11297.47,3303.53,10115.31,12479.62,796,1022.74,86.91,991.64,1053.84
Ed25519,ChaCha20-Poly1305,512,5,-1,784047.53,38700.91,770198.59,797896.48,408681.30,57836.70,387984.70,429377.90,51360.33,13999.97,46350.51,56370.16,13840.20,1525.37,13294.35,14386.05,860,799.66,56.44,779.46,819.85
Ed25519,ChaCha20-Poly1305,512,6,-1,1030440.27,104312.78,993112.42,1067768.12,517187.53,78006.43,489273.29,545101.77,70597.37,24244.39,61921.62,79273.11,19362.00,5001.69,17572.17,21151.83,924,618.95,67.82,594.68,643.22
Ed25519,ChaCha20-Poly1305,512,7,-1,923003.80,249369.35,833768.13,1012239.47,461124.80,146129.10,408833.17,513416.43,68270.40,34266.97,56008.12,80532.68,19445.93,8433.08,16428.20,22463.67,988,730.50,184.42,664.51,796.50
Ed25519,ChaCha20-Poly1305,512,8,-1,850008.37,56284.25,829867.31,870149.43,403688.60,44007.78,387940.62,419436.58,55439.10,22647.52,47334.79,63543.41,16576.17,5600.24,14572.15,18580.19,1052,759.64,59.99,738.18,781.11
Ed25519,ChaCha20-Poly1305,1024,1,-1,0.00,0.00,0.00,0.00,50346.03,2626.30,49406.22,51285.84,5569.23,307.78,5459.10,5679.37,0.00,0.00,0.00,0.00,1116,17922.39,767.59,17647.72,18197.07
Ed25519,ChaCha20-Poly1305,1024,2,-1,130046.33,9811.63,126535.29,133557.38,119144.67,19295.43,112239.89,126049.45,17818.90,6528.08,15482.86,20154.94,2557.73,596.45,2344.30,2771.17,1180,3750.58,390.44,3610.87,3890.30
Ed25519,ChaCha20-Poly1305,1024,3,-1,253409.20,14241.39,248312.98,258505.42,163421.47,18790.91,156697.23,170145.71,24112.33,12253.20,19727.58,28497.08,5004.10,1022.54,4638.19,5370.01,1244,2258.89,185.40,2192.54,2325.23
Ed25519,ChaCha20-Poly1305,1024,4,-1,388782.40,20510.70,381442.74,396122.06,223638.17,26210.11,214259.00,233017.33,32737.53,15440.84,27212.10,38262.97,7832.20,1538.25,7281.74,8382.66,1308,1541.87,124.76,1497.23,1586.52
Ed25519,ChaCha20-Poly1305,1024,5,-1,517508.63,26763.88,507931.30,527085.96,277809.53,31803.92,266428.65,289190.42,36520.33,11006.76,32581.62,40459.05,10155.33,726.39,9895.40,10415.27,1372,1194.13,83.30,1164.32,1223.93
Ed25519,ChaCha20-Poly1305,1024,6,-1,662859.23,22897.46,654665.48,671052.99,346185.70,41893.16,331194.42,361176.98,50582.37,18188.35,44073.75,57090.98,13961.50,1722.59,13345.08,14577.92,1436,935.95,63.46,913.24,958.66
Ed25519,ChaCha20-Poly1305,1024,7,-1,808154.63,34079.03,795959.61,820349.66,408335.13,45033.70,392220.03,424450.24,58648.70,16268.28,52827.17,64470.23,17676.73,3156.98,16547.02,18806.45,1500,777.06,51.50,758.63,795.49
Ed25519,ChaCha20-Poly1305,1024,8,-1,944327.47,37575.60,930881.21,957773.72,462022.77,47175.78,445141.13,478904.40,61958.73,17740.15,55610.50,68306.96,19454.37,1980.34,18745.71,20163.02,1564,674.73,40.71,660.16,689.29
